user_id,question_id,correct,elapsed_time,knowledge_tag
87,4367,1,67,algebra_basics
87,4368,0,62,linear_equations
87,4369,0,66,linear_equations
87,4370,1,95,algebra_basics
87,4371,1,127,algebra_basics
87,4372,0,109,linear_equations
87,4373,1,61,algebra_basics
87,4374,1,80,algebra_basics
87,4375,0,106,linear_equations
87,4376,1,63,algebra_basics
87,4377,1,49,algebra_basics
87,4378,1,90,algebra_basics
87,4379,0,125,linear_equations
87,4380,1,57,algebra_basics
87,4381,0,109,linear_equations
87,4382,1,59,algebra_basics
87,4383,1,131,linear_equations
87,4384,0,70,linear_equations
87,4385,1,172,linear_equations
87,4386,1,71,algebra_basics
87,4387,1,48,algebra_basics
87,4388,1,81,algebra_basics
87,4389,0,103,linear_equations
87,4390,0,63,linear_equations
87,4391,1,109,algebra_basics
87,4392,0,189,linear_equations
87,4393,0,94,linear_equations
87,4394,0,107,linear_equations
87,4395,1,61,algebra_basics
87,4396,1,136,linear_equations
87,4397,0,150,linear_equations
87,4398,0,71,linear_equations
87,4399,1,66,linear_equations
88,4400,0,57,algebra_basics
88,4401,0,84,algebra_basics
88,4402,0,60,algebra_basics
88,4403,1,93,algebra_basics
88,4404,1,111,algebra_basics
88,4405,1,57,algebra_basics
88,4406,1,48,algebra_basics
88,4407,1,59,algebra_basics
88,4408,1,73,algebra_basics
88,4409,1,71,linear_equations
88,4410,1,61,linear_equations
88,4411,0,61,linear_equations
88,4412,1,51,algebra_basics
88,4413,0,82,linear_equations
88,4414,0,92,linear_equations
88,4415,1,52,algebra_basics
88,4416,1,164,linear_equations
88,4417,1,104,algebra_basics
88,4418,1,122,linear_equations
88,4419,1,71,linear_equations
88,4420,1,73,linear_equations
88,4421,1,54,algebra_basics
88,4422,0,249,quadratic_equations
88,4423,0,87,quadratic_equations
88,4424,1,75,linear_equations
88,4425,1,60,algebra_basics
88,4426,0,222,quadratic_equations
88,4427,1,52,algebra_basics
88,4428,1,112,linear_equations
88,4429,0,126,quadratic_equations
88,4430,1,49,algebra_basics
88,4431,0,160,quadratic_equations
88,4432,1,74,algebra_basics
88,4433,0,82,quadratic_equations
88,4434,0,92,quadratic_equations
88,4435,1,57,algebra_basics
88,4436,1,134,linear_equations
88,4437,1,91,algebra_basics
88,4438,1,65,algebra_basics
88,4439,0,98,quadratic_equations
88,4440,0,114,quadratic_equations
88,4441,1,77,algebra_basics
88,4442,1,81,algebra_basics
88,4443,0,129,quadratic_equations
88,4444,0,73,quadratic_equations
88,4445,1,70,linear_equations
88,4446,1,84,quadratic_equations
88,4447,0,74,quadratic_equations
88,4448,1,83,quadratic_equations
88,4449,1,61,algebra_basics
89,4450,0,110,algebra_basics
89,4451,0,103,algebra_basics
89,4452,0,81,algebra_basics
89,4453,0,58,algebra_basics
89,4454,0,54,algebra_basics
89,4455,0,72,algebra_basics
89,4456,0,53,algebra_basics
89,4457,0,87,algebra_basics
89,4458,1,51,algebra_basics
89,4459,1,88,algebra_basics
89,4460,1,74,algebra_basics
89,4461,0,54,algebra_basics
89,4462,1,59,algebra_basics
89,4463,1,78,algebra_basics
89,4464,1,55,algebra_basics
89,4465,1,79,algebra_basics
89,4466,1,56,algebra_basics
89,4467,0,100,linear_equations
89,4468,1,52,algebra_basics
89,4469,0,120,linear_equations
89,4470,0,108,linear_equations
89,4471,0,76,linear_equations
89,4472,0,74,linear_equations
89,4473,1,92,algebra_basics
89,4474,1,78,algebra_basics
89,4475,0,103,linear_equations
89,4476,1,75,algebra_basics
89,4477,0,67,linear_equations
89,4478,0,65,linear_equations
89,4479,1,55,algebra_basics
89,4480,0,75,linear_equations
89,4481,1,73,algebra_basics
89,4482,1,62,algebra_basics
89,4483,0,85,linear_equations
89,4484,1,54,algebra_basics
89,4485,1,66,algebra_basics
89,4486,0,60,linear_equations
89,4487,1,73,algebra_basics
89,4488,1,52,algebra_basics
89,4489,1,84,algebra_basics
89,4490,1,74,algebra_basics
89,4491,0,122,linear_equations
89,4492,0,62,linear_equations
89,4493,1,65,algebra_basics
89,4494,1,51,algebra_basics
89,4495,1,144,algebra_basics
89,4496,0,63,linear_equations
89,4497,1,56,algebra_basics
89,4498,1,50,algebra_basics
89,4499,1,83,algebra_basics
90,4500,0,56,algebra_basics
90,4501,0,91,algebra_basics
90,4502,0,97,algebra_basics
90,4503,0,49,algebra_basics
90,4504,0,50,algebra_basics
90,4505,0,109,algebra_basics
90,4506,0,52,algebra_basics
90,4507,0,52,algebra_basics
90,4508,0,48,algebra_basics
90,4509,0,89,algebra_basics
90,4510,0,59,algebra_basics
90,4511,0,49,algebra_basics
90,4512,0,106,algebra_basics
90,4513,0,66,algebra_basics
90,4514,0,68,algebra_basics
90,4515,0,54,algebra_basics
90,4516,0,101,algebra_basics
90,4517,1,50,algebra_basics
90,4518,0,75,algebra_basics
90,4519,1,48,algebra_basics
90,4520,1,59,algebra_basics
90,4521,1,102,algebra_basics
90,4522,1,57,algebra_basics
90,4523,1,73,algebra_basics
90,4524,0,63,linear_equations
90,4525,1,51,algebra_basics
90,4526,0,68,linear_equations
90,4527,0,62,linear_equations
90,4528,0,78,linear_equations
90,4529,0,106,linear_equations
90,4530,0,73,linear_equations
90,4531,0,62,linear_equations
90,4532,1,74,algebra_basics
90,4533,1,105,linear_equations
90,4534,0,68,linear_equations
90,4535,1,50,algebra_basics
90,4536,1,88,algebra_basics
90,4537,1,69,algebra_basics
90,4538,0,140,linear_equations
90,4539,0,114,linear_equations
90,4540,0,75,linear_equations
90,4541,1,64,algebra_basics
90,4542,0,63,linear_equations
90,4543,1,63,algebra_basics
90,4544,1,50,algebra_basics
90,4545,0,77,linear_equations
90,4546,1,66,linear_equations
90,4547,1,73,algebra_basics
90,4548,0,179,linear_equations
90,4549,1,81,algebra_basics
91,4550,0,84,algebra_basics
91,4551,0,96,algebra_basics
91,4552,1,62,algebra_basics
91,4553,1,49,algebra_basics
91,4554,1,62,algebra_basics
91,4555,0,58,algebra_basics
91,4556,1,73,algebra_basics
91,4557,1,57,algebra_basics
91,4558,1,61,algebra_basics
91,4559,0,62,linear_equations
91,4560,0,71,linear_equations
91,4561,1,58,algebra_basics
91,4562,1,70,algebra_basics
91,4563,0,68,linear_equations
91,4564,0,101,linear_equations
91,4565,1,78,algebra_basics
91,4566,0,64,linear_equations
91,4567,1,63,algebra_basics
91,4568,1,78,algebra_basics
91,4569,0,77,linear_equations
91,4570,0,71,linear_equations
91,4571,0,83,linear_equations
91,4572,1,134,linear_equations
91,4573,1,74,linear_equations
91,4574,1,90,linear_equations
91,4575,1,116,linear_equations
91,4576,1,60,linear_equations
91,4577,1,71,linear_equations
91,4578,1,82,linear_equations
91,4579,1,79,linear_equations
91,4580,1,144,linear_equations
91,4581,1,61,linear_equations
91,4582,0,74,quadratic_equations
91,4583,0,102,quadratic_equations
91,4584,1,65,linear_equations
91,4585,1,73,linear_equations
91,4586,1,72,linear_equations
91,4587,1,130,linear_equations
91,4588,0,106,quadratic_equations
91,4589,1,92,linear_equations
91,4590,1,75,algebra_basics
91,4591,0,172,quadratic_equations
91,4592,1,67,linear_equations
91,4593,1,83,algebra_basics
91,4594,0,86,quadratic_equations
91,4595,1,62,linear_equations
91,4596,0,102,quadratic_equations
91,4597,1,164,algebra_basics
91,4598,0,110,quadratic_equations
91,4599,1,67,linear_equations
92,4600,1,129,algebra_basics
92,4601,1,90,algebra_basics
92,4602,0,59,algebra_basics
92,4603,0,63,algebra_basics
92,4604,0,81,algebra_basics
92,4605,1,74,algebra_basics
92,4606,0,70,algebra_basics
92,4607,1,72,algebra_basics
92,4608,1,101,algebra_basics
92,4609,1,62,algebra_basics
92,4610,1,70,algebra_basics
92,4611,0,132,linear_equations
92,4612,1,60,algebra_basics
92,4613,1,57,algebra_basics
92,4614,0,119,linear_equations
92,4615,1,148,algebra_basics
92,4616,0,103,linear_equations
92,4617,1,49,algebra_basics
92,4618,1,137,algebra_basics
92,4619,0,61,linear_equations
92,4620,1,158,algebra_basics
92,4621,1,86,algebra_basics
92,4622,0,64,linear_equations
92,4623,1,56,algebra_basics
92,4624,1,54,algebra_basics
92,4625,1,54,algebra_basics
92,4626,1,76,algebra_basics
92,4627,0,74,linear_equations
92,4628,0,69,linear_equations
92,4629,0,134,linear_equations
92,4630,1,145,linear_equations
92,4631,1,58,algebra_basics
92,4632,0,88,linear_equations
92,4633,1,63,algebra_basics
92,4634,1,70,linear_equations
92,4635,1,65,algebra_basics
92,4636,1,70,algebra_basics
92,4637,1,60,algebra_basics
92,4638,1,70,algebra_basics
92,4639,1,85,algebra_basics
92,4640,0,77,linear_equations
92,4641,1,81,linear_equations
92,4642,1,83,linear_equations
92,4643,1,79,linear_equations
92,4644,0,92,linear_equations
92,4645,1,72,linear_equations
92,4646,1,77,linear_equations
92,4647,1,68,algebra_basics
92,4648,0,167,quadratic_equations
92,4649,1,52,algebra_basics
93,4650,1,58,algebra_basics
93,4651,1,102,algebra_basics
93,4652,0,53,algebra_basics
93,4653,1,82,algebra_basics
93,4654,0,59,algebra_basics
93,4655,1,71,algebra_basics
93,4656,1,48,algebra_basics
93,4657,1,107,algebra_basics
93,4658,0,89,linear_equations
93,4659,0,108,linear_equations
93,4660,1,84,algebra_basics
93,4661,1,51,algebra_basics
93,4662,1,61,algebra_basics
93,4663,1,77,algebra_basics
93,4664,1,56,algebra_basics
93,4665,0,100,linear_equations
93,4666,1,71,algebra_basics
93,4667,0,83,linear_equations
93,4668,0,109,linear_equations
93,4669,1,124,linear_equations
93,4670,1,58,algebra_basics
93,4671,0,88,linear_equations
93,4672,1,195,algebra_basics
93,4673,1,63,algebra_basics
93,4674,1,97,algebra_basics
93,4675,0,62,linear_equations
93,4676,1,92,linear_equations
93,4677,1,59,algebra_basics
93,4678,1,60,algebra_basics
93,4679,0,97,linear_equations
93,4680,1,53,algebra_basics
93,4681,1,51,algebra_basics
93,4682,1,48,algebra_basics
93,4683,1,149,algebra_basics
93,4684,1,146,linear_equations
93,4685,1,63,linear_equations
93,4686,1,79,linear_equations
93,4687,1,81,linear_equations
93,4688,1,64,linear_equations
93,4689,0,74,quadratic_equations
93,4690,1,56,algebra_basics
93,4691,1,56,algebra_basics
93,4692,0,120,quadratic_equations
93,4693,0,98,quadratic_equations
93,4694,1,62,linear_equations
93,4695,0,85,quadratic_equations
93,4696,1,66,linear_equations
93,4697,0,133,quadratic_equations
93,4698,0,195,quadratic_equations
93,4699,1,71,algebra_basics
94,4700,0,101,algebra_basics
94,4701,0,68,algebra_basics
94,4702,0,79,algebra_basics
94,4703,0,72,algebra_basics
94,4704,1,73,algebra_basics
94,4705,0,50,algebra_basics
94,4706,1,85,algebra_basics
94,4707,0,50,algebra_basics
94,4708,1,50,algebra_basics
94,4709,1,80,algebra_basics
94,4710,1,141,algebra_basics
94,4711,1,72,algebra_basics
94,4712,1,65,algebra_basics
94,4713,0,64,linear_equations
94,4714,1,65,linear_equations
94,4715,1,115,algebra_basics
94,4716,0,61,linear_equations
94,4717,1,91,algebra_basics
94,4718,1,59,algebra_basics
94,4719,1,97,algebra_basics
94,4720,1,63,algebra_basics
94,4721,0,64,linear_equations
94,4722,1,99,linear_equations
94,4723,1,66,linear_equations
94,4724,0,79,linear_equations
94,4725,1,63,algebra_basics
94,4726,1,74,linear_equations
94,4727,1,63,linear_equations
94,4728,1,61,linear_equations
94,4729,1,98,linear_equations
94,4730,0,85,quadratic_equations
94,4731,0,77,quadratic_equations
94,4732,0,99,quadratic_equations
94,4733,0,193,quadratic_equations
94,4734,0,78,quadratic_equations
94,4735,0,140,quadratic_equations
94,4736,0,95,quadratic_equations
94,4737,1,60,linear_equations
94,4738,1,78,linear_equations
94,4739,1,51,algebra_basics
94,4740,0,76,quadratic_equations
94,4741,1,52,algebra_basics
94,4742,1,100,quadratic_equations
94,4743,1,61,algebra_basics
94,4744,1,48,algebra_basics
94,4745,1,82,algebra_basics
94,4746,1,60,algebra_basics
94,4747,1,83,algebra_basics
94,4748,1,120,algebra_basics
94,4749,1,109,linear_equations
95,4750,0,48,algebra_basics
95,4751,1,73,algebra_basics
95,4752,0,104,algebra_basics
95,4753,0,48,algebra_basics
95,4754,0,64,algebra_basics
95,4755,0,59,algebra_basics
95,4756,1,51,algebra_basics
95,4757,1,67,algebra_basics
95,4758,1,64,algebra_basics
95,4759,1,81,algebra_basics
95,4760,1,56,algebra_basics
95,4761,1,50,algebra_basics
95,4762,0,74,linear_equations
95,4763,1,133,algebra_basics
95,4764,0,86,linear_equations
95,4765,1,122,algebra_basics
95,4766,1,67,algebra_basics
95,4767,1,74,algebra_basics
95,4768,1,50,algebra_basics
95,4769,0,188,linear_equations
95,4770,0,118,linear_equations
95,4771,0,74,linear_equations
95,4772,0,106,linear_equations
95,4773,0,65,linear_equations
95,4774,1,63,linear_equations
95,4775,1,71,algebra_basics
95,4776,0,100,linear_equations
95,4777,0,69,linear_equations
95,4778,1,63,algebra_basics
95,4779,1,77,algebra_basics
95,4780,1,71,linear_equations
95,4781,0,104,linear_equations
95,4782,1,89,algebra_basics
95,4783,1,51,algebra_basics
95,4784,1,108,linear_equations
95,4785,1,80,linear_equations
95,4786,1,77,linear_equations
95,4787,1,67,algebra_basics
95,4788,1,90,algebra_basics
95,4789,1,61,linear_equations
95,4790,0,89,quadratic_equations
95,4791,1,59,algebra_basics
95,4792,0,79,quadratic_equations
95,4793,0,96,quadratic_equations
95,4794,1,64,algebra_basics
95,4795,0,91,quadratic_equations
95,4796,1,214,linear_equations
95,4797,1,58,algebra_basics
95,4798,1,86,quadratic_equations
95,4799,1,175,quadratic_equations
96,4800,0,56,algebra_basics
96,4801,1,66,algebra_basics
96,4802,0,82,algebra_basics
96,4803,1,58,algebra_basics
96,4804,1,48,algebra_basics
96,4805,1,67,algebra_basics
96,4806,1,88,algebra_basics
96,4807,1,64,algebra_basics
96,4808,1,63,algebra_basics
96,4809,0,102,linear_equations
96,4810,1,48,algebra_basics
96,4811,1,111,algebra_basics
96,4812,0,66,linear_equations
96,4813,1,70,algebra_basics
96,4814,1,77,algebra_basics
96,4815,0,95,linear_equations
96,4816,1,68,algebra_basics
96,4817,0,85,linear_equations
96,4818,0,60,linear_equations
96,4819,0,87,linear_equations
96,4820,0,64,linear_equations
96,4821,0,94,linear_equations
96,4822,1,53,algebra_basics
96,4823,1,54,algebra_basics
96,4824,1,52,algebra_basics
96,4825,1,68,linear_equations
96,4826,0,60,linear_equations
96,4827,1,87,linear_equations
96,4828,1,54,algebra_basics
96,4829,1,50,algebra_basics
96,4830,0,89,linear_equations
96,4831,1,65,algebra_basics
96,4832,1,80,algebra_basics
96,4833,0,67,linear_equations
96,4834,0,148,linear_equations
96,4835,1,76,algebra_basics
96,4836,1,72,algebra_basics
96,4837,0,70,linear_equations
96,4838,1,61,algebra_basics
96,4839,1,62,algebra_basics
96,4840,1,57,algebra_basics
96,4841,1,101,algebra_basics
96,4842,1,51,algebra_basics
96,4843,1,129,algebra_basics
96,4844,1,120,linear_equations
96,4845,1,65,linear_equations
96,4846,0,87,linear_equations
96,4847,1,75,linear_equations
96,4848,0,131,linear_equations
96,4849,1,62,linear_equations
97,4850,1,74,algebra_basics
97,4851,0,98,algebra_basics
97,4852,1,79,algebra_basics
97,4853,0,63,algebra_basics
97,4854,0,80,algebra_basics
97,4855,0,82,algebra_basics
97,4856,1,63,algebra_basics
97,4857,1,83,algebra_basics
97,4858,1,69,algebra_basics
97,4859,1,60,algebra_basics
97,4860,1,50,algebra_basics
97,4861,0,83,linear_equations
97,4862,0,85,linear_equations
97,4863,1,116,algebra_basics
97,4864,1,60,algebra_basics
97,4865,0,196,linear_equations
97,4866,0,106,linear_equations
97,4867,0,78,linear_equations
97,4868,0,145,linear_equations
97,4869,1,119,algebra_basics
97,4870,1,52,algebra_basics
97,4871,0,65,linear_equations
97,4872,0,71,linear_equations
97,4873,0,133,linear_equations
97,4874,1,82,algebra_basics
97,4875,1,79,algebra_basics
97,4876,1,72,algebra_basics
97,4877,1,72,algebra_basics
97,4878,1,70,algebra_basics
97,4879,0,75,linear_equations
97,4880,1,94,algebra_basics
97,4881,0,62,linear_equations
97,4882,0,81,linear_equations
97,4883,1,99,algebra_basics
97,4884,1,109,algebra_basics
97,4885,0,69,linear_equations
97,4886,0,68,linear_equations
97,4887,0,83,linear_equations
97,4888,1,73,linear_equations
97,4889,0,62,linear_equations
97,4890,1,60,algebra_basics
97,4891,1,57,algebra_basics
97,4892,1,70,algebra_basics
97,4893,0,66,linear_equations
97,4894,1,61,linear_equations
97,4895,1,99,linear_equations
97,4896,1,143,linear_equations
97,4897,1,117,linear_equations
97,4898,0,92,linear_equations
97,4899,1,117,algebra_basics
98,4900,0,70,algebra_basics
98,4901,1,59,algebra_basics
98,4902,0,63,algebra_basics
98,4903,0,52,algebra_basics
98,4904,1,51,algebra_basics
98,4905,1,86,algebra_basics
98,4906,1,57,algebra_basics
98,4907,1,55,algebra_basics
98,4908,1,51,algebra_basics
98,4909,0,135,linear_equations
98,4910,0,89,linear_equations
98,4911,1,81,algebra_basics
98,4912,0,60,linear_equations
98,4913,0,81,linear_equations
98,4914,1,80,algebra_basics
98,4915,0,119,linear_equations
98,4916,0,145,linear_equations
98,4917,1,53,algebra_basics
98,4918,1,65,algebra_basics
98,4919,0,109,linear_equations
98,4920,0,131,linear_equations
98,4921,0,98,linear_equations
98,4922,1,96,algebra_basics
98,4923,1,59,algebra_basics
98,4924,0,89,linear_equations
98,4925,1,77,algebra_basics
98,4926,0,64,linear_equations
98,4927,0,88,linear_equations
98,4928,1,48,algebra_basics
98,4929,0,175,linear_equations
98,4930,1,69,algebra_basics
98,4931,1,50,algebra_basics
98,4932,0,64,linear_equations
98,4933,0,67,linear_equations
98,4934,1,52,algebra_basics
98,4935,1,54,algebra_basics
98,4936,1,106,algebra_basics
98,4937,1,51,algebra_basics
98,4938,1,73,linear_equations
98,4939,0,107,linear_equations
98,4940,0,197,linear_equations
98,4941,0,137,linear_equations
98,4942,1,76,algebra_basics
98,4943,1,79,algebra_basics
98,4944,1,50,algebra_basics
98,4945,1,69,linear_equations
98,4946,1,62,algebra_basics
98,4947,1,123,linear_equations
98,4948,1,64,algebra_basics
98,4949,1,63,algebra_basics
99,4950,0,55,algebra_basics
99,4951,0,78,algebra_basics
99,4952,0,52,algebra_basics
99,4953,0,67,algebra_basics
99,4954,0,103,algebra_basics
99,4955,0,74,algebra_basics
99,4956,0,56,algebra_basics
99,4957,0,64,algebra_basics
99,4958,0,61,algebra_basics
99,4959,0,50,algebra_basics
99,4960,0,56,algebra_basics
99,4961,0,74,algebra_basics
99,4962,0,85,algebra_basics
99,4963,1,50,algebra_basics
99,4964,0,53,algebra_basics
99,4965,0,50,algebra_basics
99,4966,0,61,algebra_basics
99,4967,1,52,algebra_basics
99,4968,0,125,algebra_basics
99,4969,0,69,algebra_basics
99,4970,1,56,algebra_basics
99,4971,0,51,algebra_basics
99,4972,1,50,algebra_basics
99,4973,1,60,algebra_basics
99,4974,1,94,algebra_basics
99,4975,0,66,linear_equations
99,4976,0,93,linear_equations
99,4977,1,74,algebra_basics
99,4978,0,169,linear_equations
99,4979,1,54,algebra_basics
99,4980,0,116,linear_equations
99,4981,1,105,algebra_basics
99,4982,0,84,linear_equations
99,4983,1,187,algebra_basics
99,4984,1,55,algebra_basics
99,4985,0,73,linear_equations
99,4986,1,54,algebra_basics
99,4987,1,118,algebra_basics
99,4988,1,48,algebra_basics
99,4989,1,62,algebra_basics
99,4990,1,73,algebra_basics
99,4991,1,89,algebra_basics
99,4992,1,62,algebra_basics
99,4993,0,75,linear_equations
99,4994,0,102,linear_equations
99,4995,0,103,linear_equations
99,4996,0,63,linear_equations
99,4997,1,66,algebra_basics
99,4998,1,91,algebra_basics
99,4999,0,103,linear_equations
100,5000,0,88,algebra_basics
100,5001,0,60,algebra_basics
100,5002,0,51,algebra_basics
100,5003,1,50,algebra_basics
100,5004,0,54,algebra_basics
100,5005,0,69,algebra_basics
100,5006,0,97,algebra_basics
100,5007,0,61,algebra_basics
100,5008,1,66,algebra_basics
100,5009,1,128,algebra_basics
100,5010,1,50,algebra_basics
100,5011,1,53,algebra_basics
100,5012,1,76,algebra_basics
100,5013,0,60,linear_equations
100,5014,0,63,linear_equations
100,5015,0,77,linear_equations
100,5016,1,70,algebra_basics
100,5017,0,65,linear_equations
100,5018,0,169,linear_equations
100,5019,1,59,algebra_basics
100,5020,1,65,linear_equations
100,5021,0,151,linear_equations
100,5022,0,84,linear_equations
100,5023,1,51,algebra_basics
100,5024,0,109,linear_equations
100,5025,1,60,algebra_basics
100,5026,1,63,algebra_basics
100,5027,1,55,algebra_basics
100,5028,1,53,algebra_basics
100,5029,1,62,algebra_basics
100,5030,1,121,algebra_basics
100,5031,0,75,linear_equations
100,5032,0,73,linear_equations
100,5033,1,69,linear_equations
100,5034,1,104,algebra_basics
100,5035,0,110,linear_equations
100,5036,0,71,linear_equations
100,5037,1,66,algebra_basics
100,5038,1,82,linear_equations
100,5039,0,93,linear_equations
100,5040,1,144,linear_equations
100,5041,1,115,linear_equations
100,5042,1,50,algebra_basics
100,5043,1,70,algebra_basics
100,5044,1,83,linear_equations
100,5045,0,84,quadratic_equations
100,5046,1,69,linear_equations
100,5047,1,108,algebra_basics
100,5048,1,107,linear_equations
100,5049,1,117,linear_equations
101,5050,1,98,algebra_basics
101,5051,1,48,algebra_basics
101,5052,0,50,algebra_basics
101,5053,1,87,algebra_basics
101,5054,0,76,algebra_basics
101,5055,0,71,algebra_basics
101,5056,1,76,algebra_basics
101,5057,1,80,algebra_basics
101,5058,1,51,algebra_basics
101,5059,0,77,linear_equations
101,5060,0,76,linear_equations
101,5061,0,90,linear_equations
101,5062,0,65,linear_equations
101,5063,0,63,linear_equations
101,5064,1,64,algebra_basics
101,5065,0,65,linear_equations
101,5066,1,133,linear_equations
101,5067,1,57,algebra_basics
101,5068,0,87,linear_equations
101,5069,1,49,algebra_basics
101,5070,1,61,algebra_basics
101,5071,1,74,linear_equations
101,5072,1,111,algebra_basics
101,5073,1,82,algebra_basics
101,5074,1,52,algebra_basics
101,5075,1,56,algebra_basics
101,5076,1,60,algebra_basics
101,5077,1,68,algebra_basics
101,5078,1,110,algebra_basics
101,5079,1,56,algebra_basics
101,5080,0,102,linear_equations
101,5081,1,87,algebra_basics
101,5082,0,66,linear_equations
101,5083,1,71,algebra_basics
101,5084,1,55,algebra_basics
101,5085,0,83,linear_equations
101,5086,1,86,algebra_basics
101,5087,0,99,linear_equations
101,5088,0,128,linear_equations
101,5089,1,111,algebra_basics
101,5090,1,111,algebra_basics
101,5091,1,79,linear_equations
101,5092,0,134,linear_equations
101,5093,1,70,linear_equations
101,5094,1,97,algebra_basics
101,5095,1,48,algebra_basics
101,5096,0,183,linear_equations
101,5097,1,89,algebra_basics
101,5098,1,89,algebra_basics
101,5099,1,74,algebra_basics
102,5100,0,52,algebra_basics
102,5101,0,91,algebra_basics
102,5102,0,51,algebra_basics
102,5103,0,90,algebra_basics
102,5104,1,49,algebra_basics
102,5105,0,76,algebra_basics
102,5106,0,57,algebra_basics
102,5107,1,67,algebra_basics
102,5108,0,51,algebra_basics
102,5109,0,72,algebra_basics
102,5110,1,55,algebra_basics
102,5111,1,60,algebra_basics
102,5112,1,63,algebra_basics
102,5113,1,51,algebra_basics
102,5114,1,80,algebra_basics
102,5115,1,93,linear_equations
102,5116,0,68,linear_equations
102,5117,1,94,algebra_basics
102,5118,0,155,linear_equations
102,5119,1,67,algebra_basics
102,5120,1,55,algebra_basics
102,5121,1,78,algebra_basics
102,5122,1,65,linear_equations
102,5123,0,79,linear_equations
102,5124,1,77,algebra_basics
102,5125,1,80,algebra_basics
102,5126,0,142,linear_equations
102,5127,1,128,linear_equations
102,5128,1,63,linear_equations
102,5129,1,93,algebra_basics
102,5130,1,57,algebra_basics
102,5131,1,104,linear_equations
102,5132,1,92,algebra_basics
102,5133,1,55,algebra_basics
102,5134,0,84,linear_equations
102,5135,1,60,algebra_basics
102,5136,1,62,linear_equations
102,5137,1,100,quadratic_equations
102,5138,1,58,algebra_basics
102,5139,0,73,quadratic_equations
102,5140,0,92,quadratic_equations
102,5141,0,149,quadratic_equations
102,5142,1,62,algebra_basics
102,5143,1,274,quadratic_equations
102,5144,1,104,quadratic_equations
102,5145,0,139,quadratic_equations
102,5146,1,85,quadratic_equations
102,5147,1,107,linear_equations
102,5148,0,163,quadratic_equations
102,5149,1,69,linear_equations
103,5150,0,102,algebra_basics
103,5151,1,52,algebra_basics
103,5152,1,69,algebra_basics
103,5153,0,88,algebra_basics
103,5154,0,62,algebra_basics
103,5155,1,101,algebra_basics
103,5156,1,164,algebra_basics
103,5157,1,71,algebra_basics
103,5158,1,55,algebra_basics
103,5159,0,79,linear_equations
103,5160,0,75,linear_equations
103,5161,0,112,linear_equations
103,5162,0,182,linear_equations
103,5163,1,98,algebra_basics
103,5164,1,59,algebra_basics
103,5165,1,54,algebra_basics
103,5166,0,71,linear_equations
103,5167,0,63,linear_equations
103,5168,1,106,algebra_basics
103,5169,0,67,linear_equations
103,5170,1,51,algebra_basics
103,5171,0,78,linear_equations
103,5172,1,84,algebra_basics
103,5173,0,102,linear_equations
103,5174,1,87,algebra_basics
103,5175,0,95,linear_equations
103,5176,1,129,linear_equations
103,5177,1,51,algebra_basics
103,5178,0,74,linear_equations
103,5179,1,60,linear_equations
103,5180,1,56,algebra_basics
103,5181,1,59,algebra_basics
103,5182,1,71,algebra_basics
103,5183,0,65,linear_equations
103,5184,0,70,linear_equations
103,5185,1,87,linear_equations
103,5186,0,79,linear_equations
103,5187,1,123,algebra_basics
103,5188,1,96,algebra_basics
103,5189,1,71,algebra_basics
103,5190,1,49,algebra_basics
103,5191,0,130,linear_equations
103,5192,0,60,linear_equations
103,5193,1,113,linear_equations
103,5194,0,72,linear_equations
103,5195,1,76,linear_equations
103,5196,1,49,algebra_basics
103,5197,1,96,algebra_basics
103,5198,1,110,linear_equations
103,5199,1,156,linear_equations
104,5200,0,71,algebra_basics
104,5201,1,53,algebra_basics
104,5202,0,72,algebra_basics
104,5203,0,50,algebra_basics
104,5204,1,90,algebra_basics
104,5205,1,49,algebra_basics
104,5206,1,134,algebra_basics
104,5207,1,85,algebra_basics
104,5208,1,65,algebra_basics
104,5209,1,110,linear_equations
104,5210,1,69,algebra_basics
104,5211,0,150,linear_equations
104,5212,0,77,linear_equations
104,5213,0,61,linear_equations
104,5214,1,118,algebra_basics
104,5215,1,80,algebra_basics
104,5216,0,81,linear_equations
104,5217,1,119,algebra_basics
104,5218,1,58,algebra_basics
104,5219,0,69,linear_equations
104,5220,1,117,algebra_basics
104,5221,0,76,linear_equations
104,5222,0,67,linear_equations
104,5223,1,59,algebra_basics
104,5224,1,48,algebra_basics
104,5225,0,86,linear_equations
104,5226,1,49,algebra_basics
104,5227,0,96,linear_equations
104,5228,1,52,algebra_basics
104,5229,1,51,algebra_basics
104,5230,1,67,algebra_basics
104,5231,1,66,algebra_basics
104,5232,0,65,linear_equations
104,5233,0,67,linear_equations
104,5234,1,84,algebra_basics
104,5235,1,79,linear_equations
104,5236,1,66,linear_equations
104,5237,0,85,linear_equations
104,5238,1,67,algebra_basics
104,5239,1,90,algebra_basics
104,5240,1,64,algebra_basics
104,5241,1,144,algebra_basics
104,5242,0,68,linear_equations
104,5243,1,54,algebra_basics
104,5244,1,88,linear_equations
104,5245,1,48,algebra_basics
104,5246,1,75,linear_equations
104,5247,1,52,algebra_basics
104,5248,1,153,algebra_basics
104,5249,1,154,algebra_basics
105,5250,0,70,algebra_basics
105,5251,0,58,algebra_basics
105,5252,0,72,algebra_basics
105,5253,0,58,algebra_basics
105,5254,1,48,algebra_basics
105,5255,0,53,algebra_basics
105,5256,1,75,algebra_basics
